gameid,inning,half,batting_team,defense_team,player,base,result,balls,strikes,outs
624669,4,bottom,Gastonia Ghost Peppers,High Point Rockers,Justin Wylie,2,CS,0,1,2
624669,6,bottom,Gastonia Ghost Peppers,High Point Rockers,Eric De La Rosa,2,SB,0,1,2
624670,1,bottom,Gastonia Ghost Peppers,High Point Rockers,Jack Reinheimer,2,SB,0,1,1
624670,7,top,High Point Rockers,Gastonia Ghost Peppers,Cody Wilson,2,SB,2,0,0
624671,1,bottom,Gastonia Ghost Peppers,High Point Rockers,Richie Martin,2,SB,1,2,2
624671,1,bottom,Gastonia Ghost Peppers,High Point Rockers,Cole Roederer,2,SB,1,0,3
624671,2,bottom,Gastonia Ghost Peppers,High Point Rockers,Richie Martin,2,SB,2,2,0
624671,2,bottom,Gastonia Ghost Peppers,High Point Rockers,Cole Roederer,2,SB,0,1,3
624671,3,top,High Point Rockers,Gastonia Ghost Peppers,Aidan Brewer,2,SB,3,1,1
624671,4,bottom,Gastonia Ghost Peppers,High Point Rockers,Richie Martin,2,SB,0,1,1
624672,3,top,High Point Rockers,Gastonia Ghost Peppers,Cody Wilson,2,SB,0,1,2
624672,4,bottom,Gastonia Ghost Peppers,High Point Rockers,Justin Wylie,2,SB,1,1,2
624672,7,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,3,SB,0,1,2
624672,8,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,0,2,2
624672,8,top,High Point Rockers,Gastonia Ghost Peppers,Ben Aklinski,2,SB,3,2,3
624673,2,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,1,0,3
624673,3,top,High Point Rockers,Gastonia Ghost Peppers,Luis Gonzalez,2,SB,0,1,2
624673,4,top,High Point Rockers,Gastonia Ghost Peppers,Drew Mendoza,3,SB,2,2,2
624673,4,bottom,Gastonia Ghost Peppers,High Point Rockers,Justin Wylie,3,SB,1,1,2
624673,6,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,1,0,1
624673,6,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,3,SB,3,2,1
624673,6,top,High Point Rockers,Gastonia Ghost Peppers,Nolan Watson,2,SB,1,2,2
624673,6,top,High Point Rockers,Gastonia Ghost Peppers,Nolan Watson,3,SB,2,2,2
627985,6,bottom,High Point Rockers,Lexington Legends,Ben Aklinski,2,SB,1,0,3
627986,1,bottom,York Revolution,Long Island Ducks,Jalen Miller,2,CS,1,1,1
627986,3,bottom,York Revolution,Long Island Ducks,Justin Connell,2,CS,1,2,1
628664,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,Jackson Loftin,2,SB,1,0,0
628664,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,John Taylor,2,SB,2,1,1
628664,1,top,Southern Maryland Blue Crabs,Lancaster Stormers,Jackson Loftin,3,SB,2,1,1
628664,6,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Ariel Sandoval,2,SB,2,0,1
628664,7,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Joseph Carpenter,2,SB,1,0,2
628664,8,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Yeison Coca,2,SB,1,0,3
628664,10,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Nick Lucky,3,SB,3,1,1
628664,10,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Yeison Coca 10 Slater Schield,3,CS,0,0,1
628664,10,bottom,Lancaster Stormers,Southern Maryland Blue Crabs,Alex Isola 25 Andrew Semo,2,SB,0,0,2
628689,1,top,York Revolution,Hagerstown Flying Boxcars,Alerick Soularie,2,SB,0,0,2
628689,7,bottom,Hagerstown Flying Boxcars,York Revolution,Rabel Colon,2,SB,0,0,2
628689,8,top,York Revolution,Hagerstown Flying Boxcars,Jeffrey Wehler,3,SB,0,0,0
624105,1,bottom,Lancaster Stormers,Long Island Ducks,Daniel Amaral,2,SB,1,1,1
624105,3,top,Long Island Ducks,Lancaster Stormers,Kole Kaler,2,CS,2,1,2
624105,6,top,Long Island Ducks,Lancaster Stormers,Troy Viola,2,SB,1,2,3
624105,6,bottom,Lancaster Stormers,Long Island Ducks,Daniel Amaral,3,CS,0,1,1
624105,8,bottom,Lancaster Stormers,Long Island Ducks,LeDarious Clark,3,CS,2,1,1
624106,2,bottom,Lancaster Stormers,Long Island Ducks,Ariel Sandoval,2,SB,2,0,0
624106,2,bottom,Lancaster Stormers,Long Island Ducks,Ariel Sandoval,3,SB,3,2,0
624231,1,top,Lexington Legends,High Point Rockers,Xane Washington,2,SB,2,1,1
624231,7,top,Lexington Legends,High Point Rockers,Dylan Rock,2,SB,0,2,0
624231,7,top,Lexington Legends,High Point Rockers,Ryan McCarthy,3,SB,0,2,0
624231,9,top,Lexington Legends,High Point Rockers,Colin Burgess 6 Xane Washington,2,SB,0,0,3
624231,9,bottom,High Point Rockers,Lexington Legends,Evan Edwards,2,SB,1,0,0
624233,5,top,Lexington Legends,High Point Rockers,Jerry Huntzinger,2,CS,1,1,2
624233,9,top,Lexington Legends,High Point Rockers,Brady Whalen,2,SB,0,2,1
624357,2,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Jack Reinheimer,2,SB,0,1,2
624357,3,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Narciso Crook,2,SB,3,0,2
624357,3,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Narciso Crook,3,SB,1,2,3
624357,5,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Anthony Abbatine,2,SB,1,2,2
624357,7,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Dalton Guthrie,2,SB,1,1,0
624357,7,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Patrick Mazeika,2,SB,3,1,1
624358,1,top,Gastonia Ghost Peppers,Staten Island Ferry Hawks,Dalton Guthrie,2,SB,1,2,3
624358,2,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Tim Borden,3,CS,3,2,1
624359,5,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Damon Dues,2,SB,0,1,1
624359,5,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Shayne Fontana,3,SB,3,0,3
624359,6,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Eddy Diaz,2,SB,1,0,2
624359,9,bottom,Staten Island Ferry Hawks,Gastonia Ghost Peppers,Eddy Diaz,2,SB,3,2,1
624423,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,3,SB,4,2,1
624423,2,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Alsander Womack,2,SB,3,2,1
624423,4,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Giovanni Digiacomo,2,SB,1,0,0
624423,6,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Giovanni Digiacomo,2,SB,2,0,3
624423,6,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Zach Daniels,2,CS,1,0,1
624423,8,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Dondrei Hubbard,2,CS,3,2,1
624424,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,3,1,0
624424,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,0,2,1
624424,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,John Taylor,2,SB,2,2,1
624424,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Alejandro De Aza,2,SB,0,1,2
624424,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,John Taylor,3,SB,0,1,2
624424,2,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Joseph Rosa 12 James Nelson,2,CS,0,0,2
624424,3,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Joseph Rosa,3,SB,3,2,3
624424,5,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Joseph Rosa,2,SB,0,2,2
624424,6,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,CS,2,2,0
624424,6,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Demetrius Moorer,2,SB,0,1,2
624424,7,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,JJ Matijevic,2,SB,2,0,3
624425,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,2,SB,2,2,2
624425,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Ethan Wilson,2,CS,2,2,2
624425,1,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Alejandro De Aza,2,SB,2,2,3
624425,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,CS,2,2,0
624425,1,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,James Nelson,2,SB,2,2,1
624425,2,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Giovanni Digiacomo,2,SB,0,2,2
624425,4,bottom,Charleston Dirty Birds,Southern Maryland Blue Crabs,Travis Demeritte,2,SB,3,1,3
624425,7,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,2,SB,1,0,1
624425,7,top,Southern Maryland Blue Crabs,Charleston Dirty Birds,Jackson Loftin,3,SB,1,1,1
624486,1,top,Hagerstown Flying Boxcars,York Revolution,Joe Campagna,2,SB,2,0,2
624486,1,bottom,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,2,SB,1,0,1
624486,3,top,Hagerstown Flying Boxcars,York Revolution,Gary Mattis,2,CS,1,0,0
624486,5,bottom,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,2,SB,2,0,3
624486,7,bottom,York Revolution,Hagerstown Flying Boxcars,Michael Berglund,2,SB,1,1,1
624487,2,bottom,York Revolution,Hagerstown Flying Boxcars,Marty Costes,2,SB,0,1,1
624487,2,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,SB,1,0,2
624487,2,bottom,York Revolution,Hagerstown Flying Boxcars,Marty Costes,3,SB,1,0,2
624487,7,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,2,SB,0,1,0
624487,7,bottom,York Revolution,Hagerstown Flying Boxcars,Bubba Alleyne,3,SB,3,1,0
624487,7,bottom,York Revolution,Hagerstown Flying Boxcars,Jeffrey Wehler,2,CS,1,0,0
624487,7,bottom,York Revolution,Hagerstown Flying Boxcars,Jalen Miller,2,SB,2,0,1
624488,4,top,Hagerstown Flying Boxcars,York Revolution,Dilan Rosario,2,SB,2,1,2
624488,5,top,Hagerstown Flying Boxcars,York Revolution,Joe Campagna,2,CS,1,2,2
624488,7,bottom,York Revolution,Hagerstown Flying Boxcars,Jeffrey Wehler,2,SB,0,1,2
624108,1,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,2,SB,0,1,0
624108,1,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,SB,1,0,3
624108,3,top,Hagerstown Flying Boxcars,Lancaster Stormers,Gary Mattis,3,CS,0,2,2
624108,4,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,LeDarious Clark,3,CS,2,1,0
624108,7,top,Hagerstown Flying Boxcars,Lancaster Stormers,Jesus Lujano,2,SB,2,1,2
624108,7,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,SB,1,1,1
624108,7,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,3,SB,2,2,1
624108,7,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Ariel Sandoval,2,SB,1,0,2
624108,8,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,2,SB,3,1,0
624110,3,top,Hagerstown Flying Boxcars,Lancaster Stormers,Gary Mattis,2,SB,2,2,3
624110,4,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Daniel Amaral,2,SB,0,1,3
624110,7,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Nick Lucky,2,SB,1,1,1
624110,7,bottom,Lancaster Stormers,Hagerstown Flying Boxcars,Andrew Semo,2,SB,1,2,2
624360,5,bottom,Staten Island Ferry Hawks,Long Island Ducks,Damon Dues,3,SB,0,1,3
624360,7,bottom,Staten Island Ferry Hawks,Long Island Ducks,Shayne Fontana,2,SB,1,1,2
624360,7,bottom,Staten Island Ferry Hawks,Long Island Ducks,Damon Dues,3,SB,1,1,2
624360,9,top,Long Island Ducks,Staten Island Ferry Hawks,Chris Roller,2,SB,1,2,1
624360,9,top,Long Island Ducks,Staten Island Ferry Hawks,JC Encarnacion,2,SB,0,1,2
624360,9,top,Long Island Ducks,Staten Island Ferry Hawks,Troy Viola,2,SB,2,2,3
624361,8,top,Long Island Ducks,Staten Island Ferry Hawks,River Town,2,SB,1,0,3
624426,2,top,High Point Rockers,Charleston Dirty Birds,Jack Conley,2,SB,2,0,2
624426,3,top,High Point Rockers,Charleston Dirty Birds,Ben Aklinski,2,SB,0,1,0
624426,3,bottom,Charleston Dirty Birds,High Point Rockers,Benjamin Blackwell,2,SB,0,1,2
624426,4,top,High Point Rockers,Charleston Dirty Birds,Jack Conley,2,SB,1,1,0
624426,4,top,High Point Rockers,Charleston Dirty Birds,Max Viera,2,CS,1,1,1
624427,4,top,High Point Rockers,Charleston Dirty Birds,D.J. Burt,2,SB,1,0,0
624427,4,top,High Point Rockers,Charleston Dirty Birds,Luis Gonzalez,2,SB,1,1,0
624427,5,bottom,Charleston Dirty Birds,High Point Rockers,James Nelson,2,SB,3,2,1
624427,5,bottom,Charleston Dirty Birds,High Point Rockers,Benjamin Blackwell,3,SB,3,2,1
624427,6,top,High Point Rockers,Charleston Dirty Birds,Luis Gonzalez,2,CS,1,0,1
624489,1,bottom,York Revolution,Southern Maryland Blue Crabs,Jalen Miller,2,SB,0,1,0
624489,4,top,Southern Maryland Blue Crabs,York Revolution,Alejandro De Aza,2,SB,2,0,3
624489,5,top,Southern Maryland Blue Crabs,York Revolution,Giovanni Digiacomo,3,SB,1,0,2
624489,9,bottom,York Revolution,Southern Maryland Blue Crabs,Jalen Miller,2,SB,1,0,0
624675,1,top,Lexington Legends,Gastonia Ghost Peppers,Ryan McCarthy,2,SB,3,0,1
624675,4,top,Lexington Legends,Gastonia Ghost Peppers,Dylan Rock,2,SB,0,1,1
624675,4,top,Lexington Legends,Gastonia Ghost Peppers,Dylan Rock,3,SB,2,2,1
624675,5,top,Lexington Legends,Gastonia Ghost Peppers,Ryan McCarthy,2,CS,1,1,0
624675,8,bottom,Gastonia Ghost Peppers,Lexington Legends,Narciso Crook,2,SB,1,0,3
624676,1,top,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,2,SB,1,1,1
624676,2,bottom,Gastonia Ghost Peppers,Lexington Legends,Cole Roederer,2,SB,1,2,3
624676,5,bottom,Gastonia Ghost Peppers,Lexington Legends,Ethan Skender,2,SB,2,2,0
624677,4,top,Lexington Legends,Gastonia Ghost Peppers,Brian Fuentes,2,SB,1,0,2
624677,5,top,Lexington Legends,Gastonia Ghost Peppers,Brady Whalen,3,SB,0,1,0
624677,5,bottom,Gastonia Ghost Peppers,Lexington Legends,Dalton Guthrie,2,SB,1,1,3
624111,1,bottom,Lancaster Stormers,York Revolution,Nick Ward,2,SB,1,2,2
624111,2,bottom,Lancaster Stormers,York Revolution,Ariel Sandoval,2,SB,0,1,1
624111,2,bottom,Lancaster Stormers,York Revolution,Ariel Sandoval,3,SB,1,0,2
624111,4,bottom,Lancaster Stormers,York Revolution,Ariel Sandoval,2,SB,1,0,0
624111,6,bottom,Lancaster Stormers,York Revolution,Nick Lucky,2,SB,3,2,0
624111,6,bottom,Lancaster Stormers,York Revolution,Joseph Carpenter,2,SB,3,1,0
624112,2,top,York Revolution,Lancaster Stormers,Brandon Lewis,2,SB,1,2,1
624112,3,top,York Revolution,Lancaster Stormers,Jalen Miller,3,SB,0,2,3
624112,3,bottom,Lancaster Stormers,York Revolution,LeDarious Clark,2,SB,2,2,2
624112,3,bottom,Lancaster Stormers,York Revolution,Daniel Amaral,2,CS,0,0,2
624112,5,top,York Revolution,Lancaster Stormers,Jalen Miller,2,SB,2,1,3
624112,6,bottom,Lancaster Stormers,York Revolution,Yeison Coca,2,SB,2,2,1
624112,6,bottom,Lancaster Stormers,York Revolution,Mason Martin,2,SB,1,0,2
624113,2,bottom,Lancaster Stormers,York Revolution,Yeison Coca,2,SB,0,1,2
624113,7,bottom,Lancaster Stormers,York Revolution,Slater Schield,2,SB,2,2,2
624113,8,bottom,Lancaster Stormers,York Revolution,Mason Martin,2,CS,0,2,0
624300,5,top,Staten Island Ferry Hawks,Long Island Ducks,Aaron Takacs,2,SB,1,2,3
624301,6,bottom,Long Island Ducks,Staten Island Ferry Hawks,JC Encarnacion,2,SB,1,0,1
624301,6,bottom,Long Island Ducks,Staten Island Ferry Hawks,JC Encarnacion,3,SB,2,0,1
624301,6,bottom,Long Island Ducks,Staten Island Ferry Hawks,Taylor Kohlwey,2,SB,1,0,3
624302,7,bottom,Long Island Ducks,Staten Island Ferry Hawks,Troy Viola,2,SB,2,0,3
624302,8,bottom,Long Island Ducks,Staten Island Ferry Hawks,Cody Thomas,2,SB,0,1,3
624302,8,bottom,Long Island Ducks,Staten Island Ferry Hawks,JC Encarnacion,3,SB,0,1,3
624549,2,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,John Taylor,2,SB,1,1,2
624549,2,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jackson Loftin,2,SB,2,2,3
624549,5,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Giovanni Digiacomo,2,SB,2,0,0
624550,3,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Sam Dexter,2,CS,3,2,1
624551,1,top,Southern Maryland Blue Crabs,Hagerstown Flying Boxcars,Jackson Loftin,2,CS,1,0,0
624551,4,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Gary Mattis,2,SB,3,2,0
624551,4,bottom,Hagerstown Flying Boxcars,Southern Maryland Blue Crabs,Joe DeLuca,2,SB,2,2,2
624615,5,bottom,Lexington Legends,Charleston Dirty Birds,Andy Atwood,2,SB,0,2,2
624616,1,top,Charleston Dirty Birds,Lexington Legends,James Nelson,3,SB,2,1,3
624616,1,bottom,Lexington Legends,Charleston Dirty Birds,Pedro Gonzalez,3,SB,0,1,1
624616,1,bottom,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,CS,0,1,1
624616,2,top,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,SB,1,2,2
624616,7,bottom,Lexington Legends,Charleston Dirty Birds,Paul Toetz,2,CS,1,2,1
624617,3,top,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,CS,3,2,1
624617,3,bottom,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,1,0,2
624617,3,bottom,Lexington Legends,Charleston Dirty Birds,Pedro Gonzalez,3,SB,3,2,3
624617,8,bottom,Lexington Legends,Charleston Dirty Birds,Dylan Rock,3,SB,2,1,3
624617,9,top,Charleston Dirty Birds,Lexington Legends,James Nelson,2,SB,1,2,3
624678,1,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,2,SB,1,0,2
624678,2,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,1,1,2
624678,3,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,2,SB,1,0,1
624678,3,bottom,Gastonia Ghost Peppers,High Point Rockers,Jack Reinheimer,2,CS,1,1,2
624678,4,top,High Point Rockers,Gastonia Ghost Peppers,Drew Mendoza,2,SB,1,1,2
624678,6,top,High Point Rockers,Gastonia Ghost Peppers,D.J. Burt,2,SB,0,1,3
624679,7,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,2,SB,2,2,1
624679,8,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,CS,1,2,2
624680,2,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,SB,2,2,2
624680,5,bottom,Gastonia Ghost Peppers,High Point Rockers,Francis Grullon,2,SB,2,1,1
624680,5,bottom,Gastonia Ghost Peppers,High Point Rockers,Kevin Watson Jr.,2,SB,0,1,2
624680,7,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,3,CS,2,1,2
624680,7,top,High Point Rockers,Gastonia Ghost Peppers,Max Viera,2,SB,0,1,3
624680,8,top,High Point Rockers,Gastonia Ghost Peppers,Jack Conley,2,CS,1,0,1
624363,4,top,Lancaster Stormers,Staten Island Ferry Hawks,Mason Martin,2,SB,0,1,1
624363,7,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Matthew Scheffler,3,CS,3,2,2
624429,5,top,High Point Rockers,Charleston Dirty Birds,Luis Gonzalez,2,SB,2,0,1
624429,5,top,High Point Rockers,Charleston Dirty Birds,D.J. Burt,3,SB,2,0,1
624429,6,top,High Point Rockers,Charleston Dirty Birds,Max Viera,2,SB,1,1,1
624429,7,top,High Point Rockers,Charleston Dirty Birds,Evan Edwards,2,SB,2,2,3
624430,1,top,High Point Rockers,Charleston Dirty Birds,DJ Burt,2,SB,1,0,1
624430,1,top,High Point Rockers,Charleston Dirty Birds,DJ Burt,3,SB,2,0,1
624430,6,top,High Point Rockers,Charleston Dirty Birds,Ben Aklinski,2,SB,1,1,2
624430,8,bottom,Charleston Dirty Birds,High Point Rockers,James Nelson,2,SB,2,1,2
624552,2,bottom,Hagerstown Flying Boxcars,York Revolution,Cam Williams,2,CS,1,1,1
624619,4,top,Long Island Ducks,Lexington Legends,Cody Thomas,2,SB,2,2,1
624619,4,top,Long Island Ducks,Lexington Legends,Justin OConner,2,SB,2,2,2
624619,5,top,Long Island Ducks,Lexington Legends,Chris Roller,2,SB,1,1,1
624619,5,top,Long Island Ducks,Lexington Legends,Chris Roller,2,CS,0,2,1
624619,6,bottom,Lexington Legends,Long Island Ducks,Brady Whalen,2,SB,2,1,2
624619,8,top,Long Island Ducks,Lexington Legends,Troy Viola,2,CS,2,2,0
624681,2,bottom,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Ethan Skender,2,CS,3,2,1
624681,6,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,John Taylor,2,SB,1,0,2
624682,4,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Jackson Loftin,2,CS,1,0,1
624682,6,bottom,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Cole Roederer,2,SB,3,2,2
624682,9,top,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Giovanni Digiacomo,2,SB,2,0,0
624176,1,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,Ethan Wilson,2,SB,1,1,2
624176,6,top,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Francis Grullon,2,SB,3,1,1
624234,2,bottom,High Point Rockers,Hagerstown Flying Boxcars,Jack Conley,2,SB,2,1,2
624234,2,bottom,High Point Rockers,Hagerstown Flying Boxcars,Carlos Amezquita,2,SB,1,0,2
624234,3,bottom,High Point Rockers,Hagerstown Flying Boxcars,Ben Aklinski,2,SB,3,2,1
624234,4,bottom,High Point Rockers,Hagerstown Flying Boxcars,Aidan Brewer,2,SB,1,0,0
624234,4,bottom,High Point Rockers,Hagerstown Flying Boxcars,Aidan Brewer,3,SB,3,1,0
624234,4,bottom,High Point Rockers,Hagerstown Flying Boxcars,Cody Wilson,2,SB,1,0,2
624234,6,bottom,High Point Rockers,Hagerstown Flying Boxcars,Carlos Amezquita,2,SB,2,1,1
624234,8,bottom,High Point Rockers,Hagerstown Flying Boxcars,Ben Aklinski,3,CS,1,0,2
624235,4,bottom,High Point Rockers,Hagerstown Flying Boxcars,Aidan Brewer,3,SB,1,2,1
624235,4,bottom,High Point Rockers,Hagerstown Flying Boxcars,Cody Wilson,2,SB,1,0,1
624236,6,bottom,High Point Rockers,Hagerstown Flying Boxcars,Aidan Brewer,2,SB,0,1,2
624366,1,top,Lancaster Stormers,Staten Island Ferry Hawks,Mason Martin,2,SB,2,1,3
624366,1,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Eddy Diaz,2,SB,3,2,2
624368,3,bottom,Staten Island Ferry Hawks,Lancaster Stormers,Nate Scantlin,3,SB,1,2,1
624368,4,top,Lancaster Stormers,Staten Island Ferry Hawks,Mason Martin,2,CS,1,0,1
624368,5,top,Lancaster Stormers,Staten Island Ferry Hawks,LeDarious Clark,2,SB,0,1,1
624368,5,top,Lancaster Stormers,Staten Island Ferry Hawks,Daniel Amaral,2,SB,2,0,3
624368,7,top,Lancaster Stormers,Staten Island Ferry Hawks,LeDarious Clark,2,SB,1,0,2
624432,5,bottom,Charleston Dirty Birds,Lexington Legends,Tyler Hill,2,SB,2,1,1
624432,6,top,Lexington Legends,Charleston Dirty Birds,Brian Fuentes,2,SB,2,2,2
624432,6,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,1,2,3
624432,6,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,3,SB,1,2,3
624432,6,bottom,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,SB,1,0,3
624432,7,bottom,Charleston Dirty Birds,Lexington Legends,Demetrius Moorer,2,SB,2,1,2
624432,7,bottom,Charleston Dirty Birds,Lexington Legends,Demetrius Moorer,3,SB,2,2,2
624432,8,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,3,1,1
624432,8,bottom,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,3,SB,1,0,2
624432,10,bottom,Charleston Dirty Birds,Lexington Legends,Alsander Womack,2,SB,0,1,3
624432,11,top,Lexington Legends,Charleston Dirty Birds,Jerry Huntzinger,3,SB,1,1,2
624433,1,top,Lexington Legends,Charleston Dirty Birds,Andy Atwood,2,CS,2,1,1
624433,2,bottom,Charleston Dirty Birds,Lexington Legends,Benjamin Blackwell,2,SB,1,2,2
624433,4,top,Lexington Legends,Charleston Dirty Birds,Dylan Rock,3,SB,2,1,1
624433,4,top,Lexington Legends,Charleston Dirty Birds,Ryan McCarthy,2,SB,0,2,1
624433,4,bottom,Charleston Dirty Birds,Lexington Legends,Demetrius Moorer,2,SB,2,1,3
624433,5,bottom,Charleston Dirty Birds,Lexington Legends,Demetrius Moorer,2,SB,1,0,2
624433,7,top,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,SB,1,0,3
624434,1,top,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,SB,2,0,3
624434,4,top,Lexington Legends,Charleston Dirty Birds,Brady Whalen,2,CS,1,0,1
624434,7,top,Lexington Legends,Charleston Dirty Birds,Xane Washington,2,SB,0,2,2
624492,2,bottom,York Revolution,Long Island Ducks,Bubba Alleyne,3,SB,2,0,3
624492,6,top,Long Island Ducks,York Revolution,Kole Kaler,2,SB,3,2,1
624492,6,top,Long Island Ducks,York Revolution,Ed Johnson,3,SB,3,2,1
624494,1,bottom,York Revolution,Long Island Ducks,Marty Costes,2,CS,1,0,1
624494,4,top,Long Island Ducks,York Revolution,Ed Johnson,2,SB,0,2,3
624494,4,top,Long Island Ducks,York Revolution,River Town,3,SB,0,2,3
630325,2,top,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Kevin Watson Jr.,2,SB,1,1,0
630325,4,bottom,Southern Maryland Blue Crabs,Gastonia Ghost Peppers,John Taylor,2,CS,3,2,1
630325,5,top,Gastonia Ghost Peppers,Southern Maryland Blue Crabs,Dalton Guthrie,2,SB,1,2,1
624114,1,top,Hagerstown Flying Boxcars,Lancaster Stormers,Gary Mattis,2,SB,0,1,2
624114,6,top,Hagerstown Flying Boxcars,Lancaster Stormers,Welington Dotel,2,SB,0,1,1
